timestamps,T9,AF7,AF8,TP10,Right AUX
45218.44394675,802.6374,804.2491,961.39197,791.75824,754.2857
45218.44394676,806.6667,804.65204,966.2271,788.5348,688.60803
45218.44394676,813.91943,805.05493,795.78754,794.9817,751.8681
45218.44394677,805.8608,804.2491,747.8388,792.1612,856.63007
45218.44394677,799.81683,803.0403,934.7985,785.31134,861.4652
45218.44394678,809.0842,803.8461,1017.3993,784.5055,755.09155
45218.44394678,812.71063,801.8315,657.5824,799.41394,1000.4762
45218.44394681,809.4872,805.8608,536.7033,804.65204,1112.8938
45218.44394682,807.0696,808.2784,896.52014,788.93774,774.43225
45218.44394734,805.8608,804.65204,941.2454,784.90845,723.2601
45218.44394734,808.68134,805.05493,749.85345,786.52014,838.0952
45218.44394737,810.293,804.2491,888.86444,783.2967,749.0476
45218.44394738,811.0989,803.44324,1011.75824,785.7143,647.9121
45218.44394738,815.9341,802.6374,910.2198,793.36993,723.663
45218.44394740,819.5604,801.02563,772.8205,797.8022,806.6667
45218.44394740,816.7399,799.81683,757.1062,798.60803,761.9414
45218.44394741,814.7253,803.0403,953.73627,796.5934,644.2857
45218.44394741,813.5165,805.8608,791.3553,794.9817,775.64105
45218.44394741,813.1135,806.26373,547.98535,800.6227,943.663
45218.44394742,814.3223,803.44324,902.5641,796.1905,772.4176
45218.44394742,815.5311,803.8461,1002.0879,798.20514,696.6667
45218.44394777,814.7253,807.8755,781.685,805.4579,869.12085
45218.44394778,816.337,810.696,843.73627,798.20514,845.7509
45218.44394779,816.337,811.0989,1023.8461,791.75824,708.3516
45218.44394779,815.12823,813.5165,948.49817,795.38464,673.69965
45218.44394779,813.5165,814.7253,904.57874,800.2198,755.4945
45218.44394780,810.696,809.0842,933.9927,799.81683,926.337
45218.44394780,804.2491,806.6667,922.3077,794.57874,937.619
45218.44394780,804.2491,810.696,948.9011,792.96704,759.92676
45218.44394781,811.0989,812.3077,679.34064,803.44324,868.315
45218.44394781,804.65204,811.0989,553.6264,803.8461,981.9414
45218.44394782,797.8022,808.2784,850.989,797.8022,725.6777
45218.44394782,800.6227,805.05493,922.3077,803.8461,684.17584
45218.44394832,802.23444,805.8608,717.619,809.89014,805.05493
45218.44394832,801.8315,805.05493,850.989,808.68134,776.8498
45218.44394833,798.20514,803.44324,1012.96704,801.02563,722.8571
45218.44394833,797.3993,802.23444,807.0696,800.2198,808.68134
45218.44394836,801.02563,801.4286,732.52747,807.47253,810.696
45218.44394837,801.02563,801.02563,900.54944,806.6667,827.619
45218.44394837,800.6227,805.8608,962.6007,796.99634,838.0952
45218.44394837,805.4579,807.47253,778.86444,801.8315,845.7509
45218.44394838,811.9048,803.8461,595.9341,811.9048,977.9121
45218.44394838,805.05493,802.23444,914.2491,801.02563,857.4359
45218.44394838,799.011,803.44324,1040.3663,797.3993,774.83514
45218.44394839,801.4286,803.8461,922.3077,795.38464,841.7216
45218.44394867,807.8755,803.8461,942.8571,794.9817,797.3993
45218.44394867,804.65204,804.2491,984.35895,793.36993,700.293
45218.44394868,801.8315,805.4579,958.97437,795.78754,736.55676
45218.44394868,807.8755,807.47253,939.2308,802.23444,795.78754
45218.44394869,807.0696,807.8755,934.3956,801.02563,743.4066
45218.44394869,799.81683,804.65204,904.9817,797.3993,758.71796
45218.44394870,797.3993,803.0403,884.43225,792.96704,882.01465
45218.44394870,802.6374,809.4872,768.3883,800.2198,1009.7436
45218.44394872,799.41394,809.89014,822.381,801.8315,919.89014
45218.44394872,795.78754,802.6374,929.5604,799.41394,797.3993
45218.44394873,801.8315,801.8315,889.67035,803.8461,764.35895
45218.44394873,800.2198,804.65204,626.55676,808.2784,942.8571
45218.44394963,793.7729,808.2784,462.56412,809.89014,1077.8389
45218.44394964,800.6227,809.89014,875.16486,809.4872,792.5641
45218.44394965,801.02563,811.50183,938.022,809.89014,683.7729
45218.44394965,799.81683,811.9048,879.59705,802.6374,709.15753
45218.44394966,802.23444,808.2784,948.9011,799.41394,597.5458
45218.44394966,798.60803,803.8461,838.0952,793.36993,625.7509
45218.44394971,804.65204,804.65204,640.65936,796.5934,798.60803
45218.44394973,811.50183,807.0696,514.1392,809.4872,909.81683
45218.44394973,812.3077,805.4579,717.2161,803.0403,780.87915
45218.44394975,803.8461,807.0696,959.7802,792.96704,648.71796
45218.44394975,793.7729,807.47253,795.38464,792.5641,743.00366
45218.44394976,793.36993,803.8461,763.1502,791.75824,810.293
45218.44395019,795.78754,804.65204,991.2088,787.72894,657.98535
45218.44395020,798.20514,806.26373,947.28937,793.36993,611.2454
45218.44395020,803.8461,801.8315,848.5714,798.60803,656.3736
45218.44395021,803.8461,800.2198,898.1319,794.9817,688.60803
45218.44395021,799.41394,805.4579,983.5531,794.9817,739.7802
45218.44395022,789.7436,802.6374,848.97437,785.31134,764.35895
45218.44395022,788.93774,798.20514,587.0696,790.14655,1022.6374
45218.44395023,797.8022,803.44324,689.41394,801.02563,986.3736
45218.44395023,799.41394,805.4579,989.19415,790.54944,649.5238
45218.44395024,798.20514,805.8608,908.60803,784.90845,750.65936
45218.44395024,795.38464,808.2784,629.3773,788.93774,954.1392
45218.44395024,790.54944,807.8755,697.0696,782.49084,855.42126
45218.44395086,787.326,811.9048,982.3443,780.87915,707.1429
45218.44395087,791.75824,811.9048,875.16486,792.96704,738.1685
45218.44395088,796.99634,801.02563,691.8315,792.96704,788.1319
45218.44395088,788.1319,796.1905,875.16486,782.0879,739.7802
45218.44395089,784.5055,799.011,996.8498,781.685,684.17584
45218.44395089,799.81683,808.2784,726.4835,797.3993,782.0879
45218.44395089,796.5934,808.68134,481.90475,796.5934,1047.2161
45218.44395090,782.0879,799.81683,841.7216,782.8938,918.68134
45218.44395093,790.9524,799.81683,1032.7106,784.5055,697.47253
45218.44395094,794.57874,801.4286,819.15753,790.9524,781.685
45218.44395094,794.17584,800.6227,821.1722,791.3553,798.20514
45218.44395094,799.81683,804.65204,973.8828,794.9817,763.95605
45218.44395137,802.6374,810.696,954.1392,794.17584,747.8388
45218.44395138,796.5934,807.47253,800.6227,788.5348,863.8828
45218.44395138,795.78754,804.65204,807.0696,790.54944,876.3736
45218.44395139,797.3993,807.47253,978.315,793.36993,760.32965
45218.44395139,801.4286,809.0842,937.2161,796.1905,757.50916
45218.44395140,808.68134,807.47253,713.5897,803.44324,904.9817
45218.44395140,811.50183,804.65204,630.18317,804.2491,924.7253
45218.44395141,807.47253,802.23444,833.663,796.99634,800.2198
45218.44395142,807.0696,800.2198,951.7216,796.5934,679.7436
45218.44395142,812.71063,802.6374,570.54944,807.8755,888.46155
45218.44395144,816.337,802.6374,537.9121,817.1429,1096.3737
45218.44395144,822.7839,802.23444,950.9158,813.5165,820.3663
45218.44395145,826.0073,806.6667,794.9817,808.68134,716.0073
45218.44395146,817.9487,804.2491,659.59705,806.26373,737.76556
45218.44395146,819.9634,799.011,886.8498,809.89014,722.0513
45218.44395147,826.0073,795.78754,1005.7143,817.1429,733.73627
45218.44395147,818.3516,793.36993,794.9817,816.7399,868.315
45218.44395148,814.7253,801.4286,572.5641,809.0842,938.4249
45218.44395148,822.381,805.8608,676.1172,803.0403,838.49817
45218.44395149,821.5751,811.50183,884.43225,800.2198,707.5458
45218.44395150,822.381,819.5604,763.1502,808.2784,765.56775
45218.44395152,817.5458,819.9634,514.5421,818.3516,953.73627
45218.44395155,803.8461,810.293,853.4066,806.26373,813.1135
45218.44395156,795.38464,808.68134,995.2381,796.1905,703.5165
45218.44395193,796.99634,811.0989,842.1245,805.05493,723.663
45218.44395194,805.4579,806.26373,835.6777,817.5458,672.8938
45218.44395194,797.3993,804.2491,959.3773,808.68134,672.49084
45218.44395196,793.7729,803.44324,926.7399,798.20514,671.685
45218.44395196,801.8315,807.47253,812.3077,801.02563,750.65936
45218.44395196,804.2491,809.0842,734.5421,806.6667,870.32965
45218.44395196,805.8608,804.65204,712.381,812.3077,821.978
45218.44395197,805.05493,800.2198,729.707,808.68134,756.30035
45218.44395197,807.8755,797.8022,547.5824,807.8755,918.68134
45218.44395197,817.9487,800.6227,454.10257,819.9634,1054.8718
45218.44395198,823.9927,804.65204,811.0989,818.7546,823.1868
45218.44395198,821.978,807.8755,941.2454,813.5165,730.5128
45218.44395260,818.3516,805.4579,783.2967,813.5165,823.9927
45218.44395262,819.9634,803.8461,902.1612,808.68134,744.21246
45218.44395263,827.619,803.8461,1003.2967,809.0842,657.1795
45218.44395263,828.022,802.6374,882.4176,806.26373,715.6044
45218.44395264,821.1722,807.47253,806.26373,799.81683,759.12085
45218.44395265,817.9487,810.293,772.4176,799.41394,716.4103
45218.44395265,816.337,811.0989,726.4835,800.6227,750.2564
45218.44395266,814.3223,809.89014,653.1502,802.23444,892.49084
45218.44395266,804.2491,804.65204,545.56775,801.8315,952.1245
45218.44395267,798.60803,803.0403,726.4835,795.78754,836.4835
45218.44395267,805.05493,806.6667,905.78754,800.2198,783.69965
45218.44395269,803.44324,804.2491,810.696,809.4872,831.2454
45218.44395308,801.02563,803.8461,801.8315,806.6667,813.91943
45218.44395309,803.0403,810.293,1002.8938,798.20514,738.97437
45218.44395309,804.2491,811.9048,953.3333,799.011,718.8278
45218.44395310,806.6667,808.68134,924.3223,802.23444,737.76556
45218.44395310,810.293,809.0842,923.5165,803.0403,743.00366
45218.44395310,813.91943,813.5165,903.7729,801.02563,771.6117
45218.44395311,814.7253,812.71063,855.0183,800.2198,860.2564
45218.44395311,810.293,812.3077,799.011,803.44324,857.03296
45218.44395311,808.2784,808.68134,906.99634,805.8608,758.71796
45218.44395313,807.8755,803.0403,876.3736,809.0842,695.4579
45218.44395313,806.6667,796.5934,797.3993,805.4579,723.663
45218.44395313,814.7253,800.6227,587.0696,812.71063,978.71796
45218.44395346,820.3663,804.65204,543.5531,821.1722,1035.1282
45218.44395346,823.5897,803.44324,967.03296,809.0842,707.5458
45218.44395347,832.0513,805.8608,913.44324,813.1135,699.4872
45218.44395347,836.08057,807.0696,728.49817,828.4249,772.8205
45218.44395347,832.0513,809.0842,906.1905,828.4249,650.7326
45218.44395348,828.8278,806.6667,983.95605,822.381,698.68134
45218.44395348,825.6044,806.6667,777.6557,821.978,894.90845
45218.44395348,819.5604,808.68134,518.97437,827.2161,999.2674
45218.44395350,819.9634,808.2784,844.94507,820.7692,821.978
45218.44395350,826.4103,810.293,1032.3077,815.5311,724.87177
45218.44395351,828.8278,817.1429,854.61536,821.978,783.69965
45218.44395351,831.2454,814.3223,880.80585,821.978,745.42126
45218.44395427,826.8132,808.2784,967.8388,817.1429,662.8205
45218.44395428,823.1868,811.0989,955.7509,819.5604,682.96704
45218.44395431,823.1868,810.293,823.5897,817.5458,778.0586
45218.44395432,821.978,809.4872,730.10986,813.1135,774.0293
45218.44395432,822.381,809.89014,896.52014,810.293,705.12823
45218.44395432,828.022,809.4872,878.3883,807.0696,700.293
45218.44395433,825.2015,810.696,575.38464,813.5165,1004.10254
45218.44395433,821.1722,809.0842,527.8388,817.9487,1107.6556
45218.44395434,825.2015,806.26373,917.0696,813.5165,751.4652
45218.44395434,830.84247,810.293,915.8608,817.5458,731.7216
45218.44395434,833.2601,815.5311,668.86444,817.9487,967.8388
45218.44395435,828.022,816.7399,842.52747,813.91943,875.56775
45218.44395465,828.8278,812.71063,1020.6227,815.12823,692.6374
45218.44395466,823.1868,805.8608,906.5934,820.3663,720.4396
45218.44395466,825.2015,807.47253,859.0476,826.4103,767.98535
45218.44395468,831.2454,810.293,983.5531,825.2015,773.6264
45218.44395468,831.2454,811.0989,982.3443,822.7839,705.9341
45218.44395469,834.4689,813.5165,748.24176,826.4103,859.45056
45218.44395469,837.28937,814.3223,576.5934,833.663,1055.6776
45218.44395470,839.707,809.4872,689.011,831.2454,901.3553
45218.44395470,838.9011,811.50183,949.707,824.7985,782.8938
45218.44395471,831.6484,815.12823,796.1905,824.7985,868.71796
45218.44395471,823.1868,807.8755,529.45056,823.1868,967.4359
45218.44395472,820.3663,805.8608,896.9231,817.1429,772.01465
45218.44395523,823.9927,810.293,996.04395,815.12823,688.20514
45218.44395524,825.2015,808.68134,853.4066,815.12823,735.7509
45218.44395525,819.9634,808.2784,883.22345,815.12823,707.1429
45218.44395525,817.1429,809.4872,984.7619,806.6667,699.4872
45218.44395529,821.1722,805.4579,944.0659,806.26373,726.4835
45218.44395529,818.7546,799.011,736.1539,811.50183,747.4359
45218.44395530,821.5751,802.23444,625.7509,812.3077,730.10986
45218.44395530,823.5897,803.44324,721.6484,811.9048,605.2015
45218.44395531,821.978,802.6374,876.77655,812.71063,659.19415
45218.44395531,826.4103,808.68134,626.55676,819.9634,995.64105
45218.44395532,817.5458,807.47253,435.16483,819.5604,1096.7766
45218.44395532,809.0842,803.44324,846.1539,811.9048,782.0879
45218.44395583,811.0989,805.4579,936.8132,810.293,668.46155
45218.44395584,811.50183,811.50183,842.1245,813.5165,725.6777
45218.44395586,810.696,811.0989,960.989,816.7399,695.8608
45218.44395586,812.3077,805.4579,977.50916,817.1429,653.1502
45218.44395586,815.5311,805.05493,899.7436,820.3663,730.9158
45218.44395587,814.3223,805.4579,775.64105,822.381,811.0989
45218.44395587,811.0989,805.4579,752.674,815.5311,788.1319
45218.44395588,811.0989,805.05493,926.337,813.1135,786.1172
45218.44395589,807.47253,803.0403,811.50183,815.5311,839.707
45218.44395590,802.6374,803.0403,542.74725,823.1868,969.85345
45218.44395590,801.8315,805.05493,840.9158,818.7546,836.08057
45218.44395591,805.8608,803.0403,990,808.68134,811.50183
45218.44395627,811.0989,804.65204,735.7509,811.9048,980.7326
45218.44395628,817.5458,811.50183,702.71063,813.91943,884.43225
45218.44395630,819.5604,807.47253,951.7216,805.8608,633.8095
45218.44395630,822.381,811.0989,953.3333,805.4579,614.0659
45218.44395631,826.4103,817.1429,860.65936,810.293,732.52747
45218.44395631,826.4103,812.71063,764.7619,807.8755,841.31866
45218.44395634,823.1868,811.9048,724.0659,803.44324,790.9524
45218.44395634,821.5751,811.50183,847.76556,802.6374,648.71796
45218.44395635,823.5897,812.71063,693.0403,813.91943,861.06226
45218.44395635,823.5897,815.9341,549.59705,820.7692,955.7509
45218.44395637,823.5897,812.3077,884.0293,812.3077,736.9597
45218.44395637,828.8278,813.91943,955.7509,812.3077,737.3626
45218.44395667,828.4249,815.9341,745.82416,816.337,840.5128
45218.44395668,821.5751,810.293,822.7839,814.7253,817.9487
45218.44395668,818.3516,814.3223,973.47986,810.293,699.4872
45218.44395669,821.978,814.3223,869.5238,808.68134,732.9304
45218.44395669,826.0073,813.91943,708.7546,813.91943,779.67035
45218.44395670,826.0073,814.7253,715.6044,810.293,725.6777
45218.44395670,822.381,813.1135,767.5824,802.6374,709.5604
45218.44395671,819.9634,814.3223,662.8205,801.8315,778.0586
45218.44395671,817.9487,812.3077,559.2674,803.44324,944.4689
45218.44395672,813.91943,812.71063,904.17584,800.6227,842.9304
45218.44395672,813.1135,813.5165,1024.652,806.26373,740.989
45218.44395672,814.3223,811.50183,890.07324,809.4872,809.89014
45218.44395756,815.5311,806.6667,917.8755,804.2491,799.011
45218.44395756,813.1135,804.2491,985.16486,807.47253,731.7216
45218.44395757,814.3223,808.68134,961.79486,806.6667,734.1392
45218.44395757,817.9487,807.47253,874.35895,805.05493,713.5897
45218.44395758,821.5751,806.6667,889.67035,811.0989,807.0696
45218.44395759,817.9487,808.2784,918.68134,813.91943,957.76556
45218.44395759,809.89014,804.65204,925.9341,808.2784,880
45218.44395759,814.7253,803.44324,643.0769,814.7253,937.619
45218.44395762,818.7546,806.26373,539.5238,823.1868,1007.326
45218.44395763,815.12823,807.8755,882.8205,813.5165,775.2381
45218.44395763,815.12823,811.0989,790.54944,805.8608,665.2381
45218.44395763,821.1722,809.89014,621.31866,809.0842,736.1539
45218.44395816,824.7985,810.293,850.58606,811.50183,762.3443
45218.44395817,823.9927,811.0989,1013.7729,806.26373,660
45218.44395817,823.9927,810.696,905.38464,808.2784,699.0842
45218.44395818,831.2454,813.5165,887.25275,806.6667,722.0513
45218.44395819,831.6484,814.3223,936.8132,801.8315,692.6374
45218.44395819,831.2454,809.0842,896.52014,800.2198,719.2308
45218.44395821,826.4103,807.47253,707.1429,800.2198,824.7985
45218.44395822,813.91943,808.2784,431.53845,805.4579,1102.0146
45218.44395822,804.65204,803.0403,749.0476,800.6227,978.315
45218.44395823,804.2491,801.4286,1032.7106,800.6227,687.3993
45218.44395823,810.293,812.71063,863.47986,806.6667,693.8461
45218.44395824,813.91943,815.9341,871.9414,807.8755,697.8755
45218.44395868,819.15753,807.8755,984.35895,807.47253,653.95605
45218.44395868,823.5897,811.9048,980.7326,811.50183,700.293
45218.44395868,825.6044,815.12823,921.50183,819.5604,803.44324
45218.44395869,825.2015,812.3077,949.707,813.5165,797.8022
45218.44395869,823.5897,811.9048,968.24176,806.26373,767.98535
45218.44395869,827.619,807.47253,881.2088,803.44324,779.67035
45218.44395870,824.3956,807.8755,593.1135,807.8755,1015.38464
45218.44395870,819.15753,813.5165,644.68866,814.7253,1094.762
45218.44395870,818.3516,810.293,1002.0879,809.0842,849.7802
45218.44395872,821.5751,809.0842,956.9597,810.293,868.315
45218.44395873,820.7692,809.89014,639.45056,815.9341,1097.1794
45218.44395873,815.12823,811.50183,711.1722,817.9487,964.61536
45218.44395910,815.5311,809.89014,1052.0513,814.7253,719.2308
45218.44395911,811.50183,806.6667,920.696,810.293,770.40295
45218.44395911,808.2784,802.6374,845.7509,812.3077,773.22345
45218.44395912,812.3077,801.02563,984.7619,815.12823,765.16486
45218.44395912,809.0842,796.5934,1020.6227,810.696,733.3333
45218.44395913,810.293,794.17584,824.3956,811.0989,857.03296
45218.44395913,813.1135,799.011,650.32965,811.0989,1000.4762
45218.44395914,805.05493,802.23444,889.67035,802.6374,821.5751
45218.44395916,806.6667,807.8755,1048.022,801.8315,722.4542
45218.44395916,815.9341,809.4872,757.9121,810.293,830.0366
45218.44395917,815.5311,806.26373,647.9121,807.8755,882.01465
45218.44395917,807.8755,800.2198,973.8828,796.5934,707.9487
45218.44395969,804.2491,799.41394,960.58606,794.9817,702.71063
45218.44395970,809.0842,809.0842,790.9524,799.81683,868.315
45218.44395970,815.12823,814.3223,836.08057,801.8315,805.8608
45218.44395971,813.5165,809.89014,1003.69965,794.57874,720.0366
45218.44395971,815.9341,803.44324,971.4652,795.38464,738.1685
45218.44395971,819.15753,803.44324,817.5458,804.2491,802.6374
45218.44395972,816.7399,803.8461,677.72894,806.26373,818.3516
45218.44395972,812.71063,802.6374,834.4689,802.6374,707.9487
45218.44395973,810.696,800.6227,997.25275,800.2198,622.9304
